name,species,longitude,latitude,year,base
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-46.35,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.366667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-46.4,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.65,-46.283333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.25,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.4,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-46.4,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-46.416667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.15,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.15,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.133333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.133333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.133333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.15,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-45.1,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-45.083333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-45.083333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-45.1,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-45.066667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-45.1,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-45.166667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.15,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.15,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-46.383333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-46.433333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-46.4,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.433333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-46.433333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-46.516667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.516667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-46.683333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-46.683333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-46.666667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66,-46.666667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.6,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.933333,-46.55,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-46.733333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-46.783333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-46.766667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-46.8,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-46.783333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-46.7,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.2,-46.766667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-46.683333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-46.566667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-46.633333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-46.716667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-46.783333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-46.8,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.433333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.466667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.416667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-46.416667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-46.416667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-46.383333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.383333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-46.366667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.466667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.433333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.383333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.466667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.4,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-46.116667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.133333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.133333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.083333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-46.083333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-46.683333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.566667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-46.533333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.466667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.216667,-46.233333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-46.2,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.583333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.55,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.166667,-46.55,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-46.35,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-64.7,-46.383333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-46.4,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.4,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-46.333333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.383333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.2,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.683333,-46.233333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.65,-46.216667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-46.183333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-46.3,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.316667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-46.283333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.316667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.3,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.633333,-46.266667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.633333,-46.25,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.683333,-46.3,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.633333,-46.25,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.35,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-46.383333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.366667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.683333,-46.183333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.65,-46.166667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.616667,-46.15,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.6,-46.133333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.6,-46.2,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.633333,-46.233333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.566667,-46.1,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.566667,-46.166667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.583333,-46.15,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.583333,-46.116667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.55,-46.066667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.533333,-46.05,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.55,-46.083333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.533333,-46.066667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.55,-46.05,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.533333,-46.066667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.533333,-46.016667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.533333,-46.066667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.5,-46.033333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.5,-45.966667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.5,-46.016667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.633333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-46.6,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-46.633333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.633333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-46.6,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-46.633333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.633333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.933333,-46.6,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.566667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.633333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-46.633333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.933333,-46.566667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-46.6,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.6,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-46.533333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.6,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.566667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-46.466667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.416667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.416667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-46.466667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.433333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.933333,-46.516667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-46.633333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.516667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.516667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-46.55,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-46.566667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.433333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-46.433333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.433333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.466667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.416667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-46.466667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.416667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.566667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.416667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.85,-46.55,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.816667,-46.583333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.566667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.5,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.55,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.6,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.566667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.6,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.666667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-46.583333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.616667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-46.583333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.65,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.65,-46.266667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.65,-46.233333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-46.333333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.35,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.933333,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.45,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-46.466667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.933333,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.483333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-46.433333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.366667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.766667,-46.383333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-46.4,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.383333,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-46.366667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-46.666667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-46.666667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-46.666667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-46.666667,2003,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-46.65,2003,gbif
